ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_4728,OPID_10086,5637146284,11/25/2018,132,OnlinePurchase,Purchased a product online
CNTID_4729,OPID_10087,5637146339,5/30/2018,229,OnlinePurchase,Purchased a product online
CNTID_4729,OPID_10088,694,1/5/2019,30,OnlinePurchase,Purchased a product online
CNTID_4729,OPID_10089,382,1/10/2019,158,OnlinePurchase,Purchased a product online
CNTID_4729,OPID_10090,110,2/2/2019,50,OnlinePurchase,Purchased a product online
CNTID_4729,OPID_10091,396,2/5/2019,232,OnlinePurchase,Purchased a product online
CNTID_4730,OPID_10092,72,1/3/2019,151,OnlinePurchase,Purchased a product online
CNTID_4730,OPID_10093,5637146409,1/26/2019,86,OnlinePurchase,Purchased a product online
CNTID_4730,OPID_10094,159,2/1/2019,150,OnlinePurchase,Purchased a product online
CNTID_4730,OPID_10095,204,2/2/2019,60,OnlinePurchase,Purchased a product online
CNTID_4731,OPID_10096,563,1/2/2017,169,OnlinePurchase,Purchased a product online
CNTID_4731,OPID_10097,163,8/13/2017,244,OnlinePurchase,Purchased a product online
CNTID_4731,OPID_10098,90,11/8/2018,241,OnlinePurchase,Purchased a product online
CNTID_4731,OPID_10099,590,1/6/2019,133,OnlinePurchase,Purchased a product online
CNTID_4731,OPID_10100,295,1/24/2019,191,OnlinePurchase,Purchased a product online
CNTID_4732,OPID_10101,643,9/22/2018,62,OnlinePurchase,Purchased a product online
CNTID_4732,OPID_10102,5637146401,10/31/2018,164,OnlinePurchase,Purchased a product online
CNTID_4732,OPID_10103,429,11/30/2018,185,OnlinePurchase,Purchased a product online
CNTID_4732,OPID_10104,163,12/8/2018,175,OnlinePurchase,Purchased a product online
CNTID_4733,OPID_10105,173,4/16/2018,185,OnlinePurchase,Purchased a product online
CNTID_4733,OPID_10106,SVCHRReplacePeripheral,5/13/2018,42,OnlinePurchase,Purchased a product online
CNTID_4733,OPID_10107,529,6/18/2018,219,OnlinePurchase,Purchased a product online
CNTID_4733,OPID_10108,P-01001-D2P0F5,10/30/2018,150,OnlinePurchase,Purchased a product online
CNTID_4733,OPID_10109,278,1/19/2019,38,OnlinePurchase,Purchased a product online
CNTID_4734,OPID_10110,338,2/3/2019,123,OnlinePurchase,Purchased a product online
CNTID_4734,OPID_10111,P-01005-Q0Y9P4,2/5/2019,97,OnlinePurchase,Purchased a product online
CNTID_4734,OPID_10112,5637146445,2/5/2019,224,OnlinePurchase,Purchased a product online
CNTID_4735,OPID_10113,5637146294,8/8/2018,209,OnlinePurchase,Purchased a product online
CNTID_4736,OPID_10114,412,9/22/2018,94,OnlinePurchase,Purchased a product online
CNTID_4736,OPID_10115,645,11/28/2018,214,OnlinePurchase,Purchased a product online
CNTID_4736,OPID_10116,CMPNTCameraArrayWizard,12/20/2018,30,OnlinePurchase,Purchased a product online
CNTID_4736,OPID_10117,286,1/13/2019,227,OnlinePurchase,Purchased a product online
CNTID_4737,OPID_10118,566,3/17/2018,165,OnlinePurchase,Purchased a product online
CNTID_4737,OPID_10119,PRDPKGAB150,1/8/2019,139,OnlinePurchase,Purchased a product online
CNTID_4737,OPID_10120,235,1/30/2019,179,OnlinePurchase,Purchased a product online
CNTID_4737,OPID_10121,CMPNTCPUControllerMaestro,2/4/2019,210,OnlinePurchase,Purchased a product online
CNTID_4737,OPID_10122,210,2/5/2019,78,OnlinePurchase,Purchased a product online
CNTID_4738,OPID_10123,PRDPKGAB100,12/27/2018,78,OnlinePurchase,Purchased a product online
CNTID_4739,OPID_10124,569,8/30/2018,120,OnlinePurchase,Purchased a product online
CNTID_4739,OPID_10125,5637146417,11/18/2018,83,OnlinePurchase,Purchased a product online
CNTID_4739,OPID_10126,667,1/16/2019,116,OnlinePurchase,Purchased a product online
CNTID_4739,OPID_10127,207,1/19/2019,54,OnlinePurchase,Purchased a product online
CNTID_4739,OPID_10128,101,1/21/2019,95,OnlinePurchase,Purchased a product online
CNTID_4740,OPID_10129,464,10/17/2017,114,OnlinePurchase,Purchased a product online
CNTID_4740,OPID_10130,523,12/9/2017,103,OnlinePurchase,Purchased a product online
CNTID_4740,OPID_10131,251,5/29/2018,141,OnlinePurchase,Purchased a product online
CNTID_4740,OPID_10132,207,10/29/2018,196,OnlinePurchase,Purchased a product online
CNTID_4741,OPID_10133,263,9/1/2018,151,OnlinePurchase,Purchased a product online
CNTID_4741,OPID_10134,409,9/28/2018,106,OnlinePurchase,Purchased a product online
CNTID_4742,OPID_10135,318,7/29/2017,38,OnlinePurchase,Purchased a product online
CNTID_4742,OPID_10136,5637146403,4/22/2018,156,OnlinePurchase,Purchased a product online
CNTID_4743,OPID_10137,467,1/30/2018,86,OnlinePurchase,Purchased a product online
CNTID_4745,OPID_10138,P-01004-S5G6N1,12/26/2017,89,OnlinePurchase,Purchased a product online
CNTID_4745,OPID_10139,409,5/9/2018,35,OnlinePurchase,Purchased a product online
CNTID_4746,OPID_10140,410,3/29/2017,246,OnlinePurchase,Purchased a product online
CNTID_4746,OPID_10141,5637146303,11/1/2018,45,OnlinePurchase,Purchased a product online
CNTID_4748,OPID_10142,5637146387,11/1/2017,156,OnlinePurchase,Purchased a product online
CNTID_4749,OPID_10143,340,11/22/2017,88,OnlinePurchase,Purchased a product online
CNTID_4749,OPID_10144,SVCHRReplacePeripheral,9/6/2018,222,OnlinePurchase,Purchased a product online
CNTID_4749,OPID_10145,334,9/18/2018,100,OnlinePurchase,Purchased a product online
CNTID_4749,OPID_10146,5637146458,9/19/2018,179,OnlinePurchase,Purchased a product online
CNTID_4750,OPID_10147,CMPNTTrunkServoMotorMaestro,7/13/2017,190,OnlinePurchase,Purchased a product online
CNTID_4750,OPID_10148,492,10/22/2018,128,OnlinePurchase,Purchased a product online
CNTID_4750,OPID_10149,674,11/10/2018,171,OnlinePurchase,Purchased a product online
CNTID_4750,OPID_10150,607,1/5/2019,170,OnlinePurchase,Purchased a product online
CNTID_4750,OPID_10151,30,1/19/2019,53,OnlinePurchase,Purchased a product online
CNTID_4752,OPID_10152,P-01009-X4L9L7,10/24/2018,142,OnlinePurchase,Purchased a product online
CNTID_4753,OPID_10153,651,11/22/2018,245,OnlinePurchase,Purchased a product online
CNTID_4753,OPID_10154,5637146318,11/28/2018,75,OnlinePurchase,Purchased a product online
CNTID_4753,OPID_10155,381,12/21/2018,88,OnlinePurchase,Purchased a product online
CNTID_4754,OPID_10156,102,11/8/2018,1332,OnlinePurchase,Purchased a product online
CNTID_4754,OPID_10157,148,11/25/2018,1529,OnlinePurchase,Purchased a product online
CNTID_4754,OPID_10158,506,1/26/2019,1533,OnlinePurchase,Purchased a product online
CNTID_4754,OPID_10159,408,1/30/2019,1462,OnlinePurchase,Purchased a product online
CNTID_4754,OPID_10160,414,1/30/2019,1529,OnlinePurchase,Purchased a product online
CNTID_4755,OPID_10161,678,10/27/2018,117,OnlinePurchase,Purchased a product online
CNTID_4755,OPID_10162,522,10/29/2018,162,OnlinePurchase,Purchased a product online
CNTID_4756,OPID_10163,58,3/15/2018,56,OnlinePurchase,Purchased a product online
CNTID_4757,OPID_10164,20,5/14/2017,232,OnlinePurchase,Purchased a product online
CNTID_4757,OPID_10165,466,6/19/2017,84,OnlinePurchase,Purchased a product online
CNTID_4757,OPID_10166,304,3/29/2018,145,OnlinePurchase,Purchased a product online
CNTID_4757,OPID_10167,330,12/2/2018,148,OnlinePurchase,Purchased a product online
CNTID_4758,OPID_10168,290,4/19/2018,100,OnlinePurchase,Purchased a product online
CNTID_4758,OPID_10169,618,5/23/2018,125,OnlinePurchase,Purchased a product online
CNTID_4758,OPID_10170,616,9/16/2018,188,OnlinePurchase,Purchased a product online
CNTID_4758,OPID_10171,91,10/13/2018,92,OnlinePurchase,Purchased a product online
CNTID_4758,OPID_10172,288,12/21/2018,110,OnlinePurchase,Purchased a product online
CNTID_4759,OPID_10173,32,6/28/2017,44,OnlinePurchase,Purchased a product online
CNTID_4760,OPID_10174,P-01000-D5D9C3,12/26/2018,195,OnlinePurchase,Purchased a product online
CNTID_4760,OPID_10175,453,1/30/2019,56,OnlinePurchase,Purchased a product online
CNTID_4760,OPID_10176,401,2/1/2019,104,OnlinePurchase,Purchased a product online
CNTID_4760,OPID_10177,186,2/3/2019,50,OnlinePurchase,Purchased a product online
CNTID_4760,OPID_10178,250,2/4/2019,181,OnlinePurchase,Purchased a product online
CNTID_4761,OPID_10179,191,4/19/2017,74,OnlinePurchase,Purchased a product online
CNTID_4761,OPID_10180,610,5/10/2018,1520,OnlinePurchase,Purchased a product online
CNTID_4761,OPID_10181,632,1/20/2019,1494,OnlinePurchase,Purchased a product online
CNTID_4761,OPID_10182,553,2/1/2019,1523,OnlinePurchase,Purchased a product online
CNTID_4761,OPID_10183,329,2/2/2019,1537,OnlinePurchase,Purchased a product online
CNTID_4762,OPID_10184,92,7/31/2018,213,OnlinePurchase,Purchased a product online
CNTID_4762,OPID_10185,240,8/19/2018,96,OnlinePurchase,Purchased a product online
CNTID_4763,OPID_10186,470,7/13/2017,228,OnlinePurchase,Purchased a product online
CNTID_4763,OPID_10187,305,9/23/2018,47,OnlinePurchase,Purchased a product online
CNTID_4763,OPID_10188,5637146280,12/21/2018,103,OnlinePurchase,Purchased a product online
CNTID_4764,OPID_10189,P-01018-C2M5Y3,5/13/2018,56,OnlinePurchase,Purchased a product online
CNTID_4764,OPID_10190,213,9/25/2018,98,OnlinePurchase,Purchased a product online
CNTID_4764,OPID_10191,450,11/15/2018,30,OnlinePurchase,Purchased a product online
CNTID_4765,OPID_10192,520,10/20/2017,77,OnlinePurchase,Purchased a product online
CNTID_4765,OPID_10193,482,4/3/2018,136,OnlinePurchase,Purchased a product online
CNTID_4766,OPID_10194,535,10/5/2018,204,OnlinePurchase,Purchased a product online
CNTID_4766,OPID_10195,CMPNTArmServoMotorMaestro,12/13/2018,80,OnlinePurchase,Purchased a product online
CNTID_4766,OPID_10196,214,1/20/2019,246,OnlinePurchase,Purchased a product online
CNTID_4768,OPID_10197,5637146379,4/8/2017,215,OnlinePurchase,Purchased a product online
CNTID_4769,OPID_10198,367,5/5/2017,50,OnlinePurchase,Purchased a product online
CNTID_4769,OPID_10199,197,12/24/2017,236,OnlinePurchase,Purchased a product online
CNTID_4769,OPID_10200,627,5/23/2018,156,OnlinePurchase,Purchased a product online
CNTID_4769,OPID_10201,386,1/22/2019,114,OnlinePurchase,Purchased a product online
CNTID_4769,OPID_10202,538,1/22/2019,36,OnlinePurchase,Purchased a product online
CNTID_4770,OPID_10203,152,6/14/2017,209,OnlinePurchase,Purchased a product online
CNTID_4771,OPID_10204,5637146424,7/25/2018,81,OnlinePurchase,Purchased a product online
CNTID_4771,OPID_10205,394,12/19/2018,249,OnlinePurchase,Purchased a product online
CNTID_4771,OPID_10206,5637146303,2/5/2019,199,OnlinePurchase,Purchased a product online
CNTID_4771,OPID_10207,414,2/6/2019,101,OnlinePurchase,Purchased a product online
CNTID_4772,OPID_10208,170,4/26/2018,180,OnlinePurchase,Purchased a product online
CNTID_4772,OPID_10209,95,11/6/2018,80,OnlinePurchase,Purchased a product online
CNTID_4772,OPID_10210,375,1/15/2019,166,OnlinePurchase,Purchased a product online
CNTID_4772,OPID_10211,P-01010-V9P6Y1,1/26/2019,210,OnlinePurchase,Purchased a product online
CNTID_4773,OPID_10212,601,5/1/2018,153,OnlinePurchase,Purchased a product online
CNTID_4773,OPID_10213,45,2/4/2019,96,OnlinePurchase,Purchased a product online
CNTID_4773,OPID_10214,5637146329,2/6/2019,245,OnlinePurchase,Purchased a product online
CNTID_4773,OPID_10215,422,2/6/2019,150,OnlinePurchase,Purchased a product online
CNTID_4774,OPID_10216,256,5/24/2018,165,OnlinePurchase,Purchased a product online
CNTID_4774,OPID_10217,5637146288,6/23/2018,220,OnlinePurchase,Purchased a product online
CNTID_4775,OPID_10218,269,8/15/2017,155,OnlinePurchase,Purchased a product online
CNTID_4775,OPID_10219,506,6/2/2018,181,OnlinePurchase,Purchased a product online
CNTID_4775,OPID_10220,656,1/20/2019,110,OnlinePurchase,Purchased a product online
CNTID_4777,OPID_10221,51,4/6/2017,83,OnlinePurchase,Purchased a product online
CNTID_4777,OPID_10222,196,5/4/2017,55,OnlinePurchase,Purchased a product online
CNTID_4777,OPID_10223,406,9/13/2018,155,OnlinePurchase,Purchased a product online
CNTID_4777,OPID_10224,Office Desktop for Small Business Premium (sample),1/30/2019,88,OnlinePurchase,Purchased a product online
CNTID_4778,OPID_10225,533,10/6/2018,84,OnlinePurchase,Purchased a product online
CNTID_4778,OPID_10226,CMPNTPowerCMPNTMaestro,1/15/2019,75,OnlinePurchase,Purchased a product online
CNTID_4781,OPID_10227,554,1/4/2017,110,OnlinePurchase,Purchased a product online
CNTID_4782,OPID_10228,239,9/19/2017,239,OnlinePurchase,Purchased a product online
CNTID_4782,OPID_10229,685,10/20/2018,91,OnlinePurchase,Purchased a product online
CNTID_4782,OPID_10230,534,11/11/2018,55,OnlinePurchase,Purchased a product online
CNTID_4783,OPID_10231,224,3/16/2017,216,OnlinePurchase,Purchased a product online
CNTID_4783,OPID_10232,DD3D221,10/22/2017,36,OnlinePurchase,Purchased a product online
CNTID_4783,OPID_10233,483,1/28/2019,203,OnlinePurchase,Purchased a product online
CNTID_4783,OPID_10234,194,2/2/2019,87,OnlinePurchase,Purchased a product online
CNTID_4784,OPID_10235,358,3/3/2017,77,OnlinePurchase,Purchased a product online
CNTID_4785,OPID_10236,591,6/28/2018,174,OnlinePurchase,Purchased a product online
CNTID_4786,OPID_10237,PRDPKGAB150,4/25/2018,189,OnlinePurchase,Purchased a product online
CNTID_4786,OPID_10238,187,10/28/2018,226,OnlinePurchase,Purchased a product online
CNTID_4786,OPID_10239,73,12/2/2018,77,OnlinePurchase,Purchased a product online
CNTID_4786,OPID_10240,533,1/1/2019,153,OnlinePurchase,Purchased a product online
CNTID_4787,OPID_10241,49,9/30/2018,232,OnlinePurchase,Purchased a product online
CNTID_4787,OPID_10242,P-01016-M5H1W6,12/16/2018,202,OnlinePurchase,Purchased a product online
CNTID_4787,OPID_10243,239,1/8/2019,112,OnlinePurchase,Purchased a product online
CNTID_4789,OPID_10244,5637146300,2/3/2019,153,OnlinePurchase,Purchased a product online
CNTID_4789,OPID_10245,478,2/3/2019,171,OnlinePurchase,Purchased a product online
CNTID_4789,OPID_10246,272,2/6/2019,146,OnlinePurchase,Purchased a product online
CNTID_4789,OPID_10247,245,2/6/2019,33,OnlinePurchase,Purchased a product online
CNTID_4789,OPID_10248,453,2/6/2019,94,OnlinePurchase,Purchased a product online
CNTID_4790,OPID_10249,14,7/1/2017,141,OnlinePurchase,Purchased a product online
CNTID_4790,OPID_10250,CMPNTHardDrive,3/10/2018,115,OnlinePurchase,Purchased a product online
CNTID_4791,OPID_10251,48,3/9/2018,74,OnlinePurchase,Purchased a product online
CNTID_4791,OPID_10252,358,8/13/2018,2585,OnlinePurchase,Purchased a product online
CNTID_4791,OPID_10253,655,12/10/2018,2467,OnlinePurchase,Purchased a product online
CNTID_4791,OPID_10254,542,1/4/2019,2490,OnlinePurchase,Purchased a product online
CNTID_4792,OPID_10255,5637146329,7/19/2017,244,OnlinePurchase,Purchased a product online
CNTID_4793,OPID_10256,44,2/28/2017,109,OnlinePurchase,Purchased a product online
CNTID_4793,OPID_10257,17,12/6/2018,200,OnlinePurchase,Purchased a product online
CNTID_4793,OPID_10258,84,1/24/2019,174,OnlinePurchase,Purchased a product online
CNTID_4793,OPID_10259,638,2/1/2019,66,OnlinePurchase,Purchased a product online
CNTID_4794,OPID_10260,CMPNTArmMaestro,1/12/2017,249,OnlinePurchase,Purchased a product online
CNTID_4794,OPID_10261,P-01007-H0N8S2,3/26/2017,201,OnlinePurchase,Purchased a product online
CNTID_4794,OPID_10262,649,8/9/2017,135,OnlinePurchase,Purchased a product online
CNTID_4794,OPID_10263,495,3/25/2018,210,OnlinePurchase,Purchased a product online
CNTID_4794,OPID_10264,SVCHRInstallArmBand,4/1/2018,221,OnlinePurchase,Purchased a product online
CNTID_4795,OPID_10265,460,8/28/2017,191,OnlinePurchase,Purchased a product online
CNTID_4795,OPID_10266,19,1/27/2019,192,OnlinePurchase,Purchased a product online
CNTID_4795,OPID_10267,5637146317,1/31/2019,177,OnlinePurchase,Purchased a product online
CNTID_4795,OPID_10268,186,2/2/2019,47,OnlinePurchase,Purchased a product online
CNTID_4798,OPID_10269,50,9/10/2017,38,OnlinePurchase,Purchased a product online
CNTID_4800,OPID_10270,500,7/9/2018,56,OnlinePurchase,Purchased a product online
CNTID_4800,OPID_10271,605,12/16/2018,222,OnlinePurchase,Purchased a product online
CNTID_4801,OPID_10272,604,1/7/2018,96,OnlinePurchase,Purchased a product online
CNTID_4802,OPID_10273,5637146373,11/1/2017,132,OnlinePurchase,Purchased a product online
CNTID_4802,OPID_10274,5637146454,9/27/2018,74,OnlinePurchase,Purchased a product online
CNTID_4804,OPID_10275,158,3/24/2017,58,OnlinePurchase,Purchased a product online
CNTID_4804,OPID_10276,456,11/25/2017,165,OnlinePurchase,Purchased a product online
CNTID_4804,OPID_10277,5637146395,12/13/2018,39,OnlinePurchase,Purchased a product online
CNTID_4805,OPID_10278,568,6/14/2018,103,OnlinePurchase,Purchased a product online
CNTID_4805,OPID_10279,175,7/30/2018,118,OnlinePurchase,Purchased a product online
CNTID_4805,OPID_10280,341,8/28/2018,240,OnlinePurchase,Purchased a product online
CNTID_4805,OPID_10281,61,11/29/2018,227,OnlinePurchase,Purchased a product online
CNTID_4805,OPID_10282,5637146288,1/13/2019,61,OnlinePurchase,Purchased a product online
CNTID_4806,OPID_10283,5637146371,11/16/2018,84,OnlinePurchase,Purchased a product online
CNTID_4807,OPID_10284,158,10/8/2018,152,OnlinePurchase,Purchased a product online
CNTID_4807,OPID_10285,597,11/14/2018,78,OnlinePurchase,Purchased a product online
CNTID_4807,OPID_10286,116,12/12/2018,61,OnlinePurchase,Purchased a product online
CNTID_4807,OPID_10287,460,1/15/2019,87,OnlinePurchase,Purchased a product online
CNTID_4808,OPID_10288,488,12/26/2017,242,OnlinePurchase,Purchased a product online
CNTID_4808,OPID_10289,623,8/13/2018,216,OnlinePurchase,Purchased a product online
CNTID_4809,OPID_10290,551,6/30/2018,122,OnlinePurchase,Purchased a product online
CNTID_4809,OPID_10291,360,10/27/2018,111,OnlinePurchase,Purchased a product online
CNTID_4809,OPID_10292,156,11/5/2018,207,OnlinePurchase,Purchased a product online
CNTID_4809,OPID_10293,437,11/10/2018,194,OnlinePurchase,Purchased a product online
CNTID_4811,OPID_10294,97,3/26/2017,190,OnlinePurchase,Purchased a product online
CNTID_4811,OPID_10295,219,5/21/2017,111,OnlinePurchase,Purchased a product online
CNTID_4811,OPID_10296,CMPNTNetworkCard,11/28/2017,190,OnlinePurchase,Purchased a product online
CNTID_4811,OPID_10297,310,5/17/2018,43,OnlinePurchase,Purchased a product online
CNTID_4812,OPID_10298,52,12/5/2018,228,OnlinePurchase,Purchased a product online
CNTID_4812,OPID_10299,389,1/9/2019,112,OnlinePurchase,Purchased a product online
CNTID_4813,OPID_10300,203,10/6/2018,51,OnlinePurchase,Purchased a product online
CNTID_4813,OPID_10301,668,12/28/2018,152,OnlinePurchase,Purchased a product online
CNTID_4814,OPID_10302,5637146291,8/26/2017,128,OnlinePurchase,Purchased a product online
CNTID_4814,OPID_10303,452,9/14/2017,128,OnlinePurchase,Purchased a product online
CNTID_4814,OPID_10304,43,12/1/2017,139,OnlinePurchase,Purchased a product online
CNTID_4814,OPID_10305,521,10/6/2018,201,OnlinePurchase,Purchased a product online
CNTID_4815,OPID_10306,5637146442,1/25/2019,204,OnlinePurchase,Purchased a product online
CNTID_4815,OPID_10307,671,2/4/2019,159,OnlinePurchase,Purchased a product online
CNTID_4815,OPID_10308,244,2/4/2019,91,OnlinePurchase,Purchased a product online
CNTID_4815,OPID_10309,631,2/6/2019,182,OnlinePurchase,Purchased a product online
CNTID_4815,OPID_10310,P-01033-H3X3W9,2/6/2019,211,OnlinePurchase,Purchased a product online
CNTID_4816,OPID_10311,7,12/18/2017,33,OnlinePurchase,Purchased a product online
CNTID_4816,OPID_10312,4,11/11/2018,32,OnlinePurchase,Purchased a product online
CNTID_4816,OPID_10313,16,1/28/2019,138,OnlinePurchase,Purchased a product online
CNTID_4816,OPID_10314,5637146330,2/4/2019,51,OnlinePurchase,Purchased a product online
CNTID_4817,OPID_10315,623,3/4/2018,30,OnlinePurchase,Purchased a product online
CNTID_4817,OPID_10316,4,2/6/2019,2513,OnlinePurchase,Purchased a product online
CNTID_4817,OPID_10317,172,2/6/2019,2619,OnlinePurchase,Purchased a product online
CNTID_4817,OPID_10318,409,2/6/2019,2490,OnlinePurchase,Purchased a product online
CNTID_4818,OPID_10319,181,8/13/2018,103,OnlinePurchase,Purchased a product online
CNTID_4819,OPID_10320,493,5/25/2017,250,OnlinePurchase,Purchased a product online
CNTID_4819,OPID_10321,374,8/14/2017,84,OnlinePurchase,Purchased a product online
CNTID_4820,OPID_10322,132,7/29/2017,214,OnlinePurchase,Purchased a product online
CNTID_4820,OPID_10323,415,11/14/2018,135,OnlinePurchase,Purchased a product online
CNTID_4820,OPID_10324,P-01029-H2F6V6,12/28/2018,149,OnlinePurchase,Purchased a product online
CNTID_4820,OPID_10325,122,2/6/2019,240,OnlinePurchase,Purchased a product online
CNTID_4820,OPID_10326,51,2/6/2019,83,OnlinePurchase,Purchased a product online
CNTID_4821,OPID_10327,152,1/28/2017,199,OnlinePurchase,Purchased a product online
CNTID_4821,OPID_10328,652,7/24/2017,218,OnlinePurchase,Purchased a product online
CNTID_4821,OPID_10329,368,6/13/2018,54,OnlinePurchase,Purchased a product online
CNTID_4822,OPID_10330,139,5/27/2018,125,OnlinePurchase,Purchased a product online
CNTID_4823,OPID_10331,362,9/13/2017,222,OnlinePurchase,Purchased a product online
CNTID_4823,OPID_10332,323,1/12/2018,70,OnlinePurchase,Purchased a product online
CNTID_4823,OPID_10333,344,8/21/2018,94,OnlinePurchase,Purchased a product online
CNTID_4823,OPID_10334,198,10/20/2018,227,OnlinePurchase,Purchased a product online
CNTID_4823,OPID_10335,227,11/17/2018,81,OnlinePurchase,Purchased a product online
CNTID_4824,OPID_10336,320,9/29/2018,68,OnlinePurchase,Purchased a product online
CNTID_4824,OPID_10337,CMPNTArmMaestro,12/26/2018,149,OnlinePurchase,Purchased a product online
CNTID_4824,OPID_10338,213,1/8/2019,78,OnlinePurchase,Purchased a product online
CNTID_4824,OPID_10339,451,1/21/2019,170,OnlinePurchase,Purchased a product online
CNTID_4825,OPID_10340,571,6/24/2018,41,OnlinePurchase,Purchased a product online
CNTID_4825,OPID_10341,380,6/28/2018,103,OnlinePurchase,Purchased a product online
CNTID_4825,OPID_10342,PRDPKGAB150,9/23/2018,57,OnlinePurchase,Purchased a product online
CNTID_4826,OPID_10343,151,5/4/2018,151,OnlinePurchase,Purchased a product online
CNTID_4827,OPID_10344,249,8/6/2017,160,OnlinePurchase,Purchased a product online
CNTID_4827,OPID_10345,132,11/22/2017,228,OnlinePurchase,Purchased a product online
CNTID_4828,OPID_10346,193,1/18/2018,191,OnlinePurchase,Purchased a product online
CNTID_4828,OPID_10347,CMPNTAutonomousBaseVirtuoso,10/21/2018,245,OnlinePurchase,Purchased a product online
CNTID_4828,OPID_10348,51,10/29/2018,137,OnlinePurchase,Purchased a product online
CNTID_4828,OPID_10349,636,11/8/2018,147,OnlinePurchase,Purchased a product online
CNTID_4829,OPID_10350,DD3D221,11/18/2017,58,OnlinePurchase,Purchased a product online
CNTID_4829,OPID_10351,CMPNTCPUControllerWizard,5/6/2018,79,OnlinePurchase,Purchased a product online
CNTID_4830,OPID_10352,5637146365,11/4/2018,40,OnlinePurchase,Purchased a product online
CNTID_4830,OPID_10353,77,12/28/2018,192,OnlinePurchase,Purchased a product online
CNTID_4830,OPID_10354,SVCHRInspectionHealthCheck,2/1/2019,53,OnlinePurchase,Purchased a product online
CNTID_4832,OPID_10355,400,1/18/2017,240,OnlinePurchase,Purchased a product online
CNTID_4832,OPID_10356,352,4/19/2017,117,OnlinePurchase,Purchased a product online
CNTID_4832,OPID_10357,341,10/2/2017,98,OnlinePurchase,Purchased a product online
CNTID_4832,OPID_10358,575,8/19/2018,74,OnlinePurchase,Purchased a product online
CNTID_4832,OPID_10359,614,10/25/2018,40,OnlinePurchase,Purchased a product online
CNTID_4833,OPID_10360,137,2/6/2019,192,OnlinePurchase,Purchased a product online
CNTID_4834,OPID_10361,601,11/6/2017,80,OnlinePurchase,Purchased a product online
CNTID_4834,OPID_10362,676,8/26/2018,152,OnlinePurchase,Purchased a product online
CNTID_4834,OPID_10363,636,12/20/2018,198,OnlinePurchase,Purchased a product online
CNTID_4834,OPID_10364,299,2/6/2019,54,OnlinePurchase,Purchased a product online
CNTID_4834,OPID_10365,5637146377,2/6/2019,73,OnlinePurchase,Purchased a product online
CNTID_4835,OPID_10366,256,5/18/2018,36,OnlinePurchase,Purchased a product online
CNTID_4835,OPID_10367,CMPNTAutonomousBaseMaestro,11/6/2018,74,OnlinePurchase,Purchased a product online
CNTID_4835,OPID_10368,467,1/29/2019,41,OnlinePurchase,Purchased a product online
CNTID_4836,OPID_10369,Office 365 for Midsize Business (sample),10/8/2018,59,OnlinePurchase,Purchased a product online
CNTID_4836,OPID_10370,538,1/21/2019,208,OnlinePurchase,Purchased a product online
CNTID_4836,OPID_10371,373,1/24/2019,99,OnlinePurchase,Purchased a product online
CNTID_4836,OPID_10372,454,1/26/2019,110,OnlinePurchase,Purchased a product online
CNTID_4837,OPID_10373,430,3/1/2017,195,OnlinePurchase,Purchased a product online
CNTID_4837,OPID_10374,274,12/20/2018,202,OnlinePurchase,Purchased a product online
CNTID_4838,OPID_10375,304,1/4/2019,218,OnlinePurchase,Purchased a product online
CNTID_4838,OPID_10376,314,1/29/2019,132,OnlinePurchase,Purchased a product online
CNTID_4838,OPID_10377,514,2/2/2019,118,OnlinePurchase,Purchased a product online
CNTID_4839,OPID_10378,88,1/30/2019,92,OnlinePurchase,Purchased a product online
CNTID_4841,OPID_10379,130,2/5/2017,198,OnlinePurchase,Purchased a product online
CNTID_4841,OPID_10380,112,1/23/2018,71,OnlinePurchase,Purchased a product online
CNTID_4842,OPID_10381,62,12/26/2017,100,OnlinePurchase,Purchased a product online
CNTID_4842,OPID_10382,409,10/18/2018,183,OnlinePurchase,Purchased a product online
CNTID_4842,OPID_10383,287,1/19/2019,106,OnlinePurchase,Purchased a product online
CNTID_4842,OPID_10384,493,1/24/2019,113,OnlinePurchase,Purchased a product online
CNTID_4843,OPID_10385,5637146324,3/2/2018,55,OnlinePurchase,Purchased a product online
CNTID_4844,OPID_10386,269,5/2/2018,36,OnlinePurchase,Purchased a product online
CNTID_4844,OPID_10387,684,8/7/2018,71,OnlinePurchase,Purchased a product online
CNTID_4845,OPID_10388,272,3/2/2017,171,OnlinePurchase,Purchased a product online
CNTID_4845,OPID_10389,213,7/29/2017,101,OnlinePurchase,Purchased a product online
CNTID_4845,OPID_10390,533,12/9/2018,176,OnlinePurchase,Purchased a product online
CNTID_4846,OPID_10391,120,4/24/2018,245,OnlinePurchase,Purchased a product online
CNTID_4848,OPID_10392,103,2/24/2017,80,OnlinePurchase,Purchased a product online
CNTID_4849,OPID_10393,5637146383,7/22/2017,125,OnlinePurchase,Purchased a product online
CNTID_4849,OPID_10394,372,9/3/2017,164,OnlinePurchase,Purchased a product online
CNTID_4851,OPID_10395,158,4/24/2017,228,OnlinePurchase,Purchased a product online
CNTID_4852,OPID_10396,300,6/28/2017,175,OnlinePurchase,Purchased a product online
CNTID_4852,OPID_10397,308,12/30/2018,211,OnlinePurchase,Purchased a product online
